year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID
2017,no-esg,SABANA SHARIAH COMPLIANT INDUSTRIAL REIT,M1GU,,0.0,0,Remove Existing Directors,Approve Removal of Sabana Real Estate Investment Management Pte. Ltd. as the Manager of Sabana REIT,3295P8A6R
2014,env,TARGA RESOURCES CORP.,TRGP,SRI fund,0.0,0,GHG Emissions,Report on Methane Emissions Management and Reduction Targets,6KOjWJG9
2015,env,TARGA RESOURCES CORP.,TRGP,SRI fund,0.0,0,GHG Emissions,Report on Methane Emissions Management and Reduction Targets,G5XZgY2qr
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.6,nrY0x3Ak4
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.5,mQ2mO3zjp
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.4,l5vlx3ygl
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.3,kZwk83xLx
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.2,jqvjZ3wKW
2016,no-esg,AIRTAC INTERNATIONAL GROUP,,,1.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No.1,gLxOZ3qE9
2017,soc,FIRST REPUBLIC BANK,FRC,SRI fund,0.0,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,D9xNq7p6A
2018,soc,FIRST REPUBLIC BANK (SAN FRANCISCO),FRC,SRI fund,0.0,0,Report on EEO,Prepare Employment Diversity Report and Report on Diversity Policies,oQmRZr1YX
2016,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific Board-Related,Approve Revision of Applicable and Effective Procedural Rules of the Board After the Initial Public Offering of A Shares,D90XZkV4n
2016,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific Board-Related,Approve Revision of Applicable and Effective Procedural Rules of the Supervisory Committee After the Initial Public Offering of A Shares,E9PYXRV4k
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Undertakings on the Matters in Connection with the Initial Public Offering and Listing of A Shares,G5wq3Mz07
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Form of Underwriting in Relation to the Initial Public Offering and Listing of A Shares,PZ6D3zgLw
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Conversion into a Joint Stock Company in Relation to the Initial Public Offering and Listing of A Shares,Q0AE96jMl
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Term of Offering Plan in Relation to the Initial Public Offering and Listing of A Shares,VPJM37oRM
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Pricing Methodology in Relation to the Initial Public Offering and Listing of A Shares,OyJB3PLKp
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Method of Offering in Relation to the Initial Public Offering and Listing of A Shares,N97A3YXJ6
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Strategic Placing in Relation to the Initial Public Offering and Listing of A Shares,MQ7z3JNGA
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Target Subscribers in Relation to the Initial Public Offering and Listing of A Shares,L8Ay3v0Ew
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Dilution of Current Returns by Initial Public Offering and Listing of A Shares and Remedial Measures,yrpgL97j7
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Program of Stabilization of A Share Price Within Three Years After the Initial Public Offering and Listing of A Shares,zKqjM7QkY
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Class of Shares and Nominal Value in Relation to the Initial Public Offering and Listing of A Shares,JqEw3NzB2
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Offering Size in Relation to the Initial Public Offering and Listing of A Shares,KZAx3LzDR
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Proceeds in Relation to the Initial Public Offering and Listing of A Shares,Ro1X75lwz
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Authorize Board to Deal with Relevant Matters in Relation to the Initial Public Offering and Listing of A Shares,W7q1RjPm4
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Proceeds from the Initial Public Offering of A Shares,Xo5PRkQn8
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Distribution Plan for Undistributed Accumulated Profit Before the Initial Public Offering and Listing of A Shares,Yv5ZRl70O
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Deliberation of Dividend Return Plan for the Next Three Years After the Listing of A Shares,AP1rx96A7
2016,gg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Revision of Applicable and Effective Procedural Rules of the General Meeting After the Initial Public Offering of A Shares,BL6vyRrQ2
2016,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",,,0.0,0,Amend Articles/Bylaws/Charter -- Routine,Amend Articles of Association,ZV0n94ywE
2017,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",3618,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Lai Shengping as Director,KZY5EQmor
2017,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",3618,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Luo Yuxing as Director,L8Y5BJnpg
2017,no-esg,"CHONGQING RURAL COMMERCIAL BANK CO., LTD.",3618,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Chen Jianwei as Director,JqY7XQlnD
2014,no-esg,SWIFT TRANSPORTATION COMPANY,SWFT,fund,1.0,1,Approve Recapitalization Plan for all Stock to Have One-vote per Share,Approve Recapitalization Plan for all Stock to Have One-vote per Share,WowAxrRg
2015,no-esg,SWIFT TRANSPORTATION COMPANY,SWFT,fund,1.0,1,Approve Recapitalization Plan for all Stock to Have One-vote per Share,Approve Recapitalization Plan for all Stock to Have One-vote per Share,YvV5Xgpk0
2016,no-esg,SWIFT TRANSPORTATION COMPANY,SWFT,fund,1.0,1,Approve Recapitalization Plan for all Stock to Have One-vote per Share,Approve Recapitalization Plan for all Stock to Have One-vote per Share,mQ7yXBXAR
2017,no-esg,SWIFT TRANSPORTATION COMPANY,SWFT,fund,1.0,1,Approve Recapitalization Plan for all Stock to Have One-vote per Share,Approve Recapitalization Plan for all Stock to Have One-vote per Share,7LDXy1XJQ
2017,gg,SWIFT TRANSPORTATION COMPANY,SWFT,Individual,1.0,1,Adopt Proxy Access Right,Adopt Proxy Access Right,869j5xGDm
2016,no-esg,"YONGHUI SUPERSTORES CO., LTD.",,,1.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Pang Yiu Kai as Non-Independent Director,6RmzVXB2R
2017,no-esg,"YONGHUI SUPERSTORES CO., LTD.",601933,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Chen Shengqiang as Non-Independent Director,OyE598mLQ
2015,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect An Hongguang as Director,1rYB3XJRV
2016,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Liu Baojun as Director,jqvOJqD6v
2016,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Liang Yongpan as Director,zKBxlKyLO
2016,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Liu Guangming as Director,yr6JkrxKg
2017,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",1798,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Chen Feihu as Director,xvV7j2nor
2017,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",1798,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Jiao Jianqing as Director,yr6Jk9opW
2017,no-esg,"CHINA DATANG CORPORATION RENEWABLE POWER CO., LTD.",1798,,1.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Zhou Kewen as Director,PZM5JM202
2018,no-esg,CHINA DATANG CORP. RENEWABLE POWER CO. LTD.,1798,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Meng Lingbin as Director,0V2X3pzoN
2018,no-esg,CHINA DATANG CORP. RENEWABLE POWER CO. LTD.,1798,,0.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Li Yi as Director,gLxQXK4Dj
2013,no-esg,MSTAR SEMICONDUCTOR INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect HAN-FEI LIN, with Shareholder No. 3XX0, as Director",kX77Zxmx
2013,no-esg,MSTAR SEMICONDUCTOR INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect GON-WEI LIANG, with Shareholder No. 0xx5, as Director",j688qwlW
2013,no-esg,FIAT INDUSTRIAL S.P.A.,,,0.0,-1,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Slate 1 Submitted by EXOR SpA,zYXElj0Z
2013,no-esg,FIAT INDUSTRIAL S.P.A.,,,1.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Slate 2 Submitted by Institutional Investors,GW82X620
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Supervisor Sheng Chu Kuo, with Shareholder No.625",pL22gxqp
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Supervisor Ming Ju Lin, with Shareholder No.49",oXyyYw0B
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Wen Chen Tang, with Shareholder No.29",n6OOZvoW
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Meng Bi Lin, with Shareholder No.51",mNyywrn9
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Sheng Hui Li, with Shareholder No.177",lE77Oqmg
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Fang Shin Li, with Shareholder No.12",kX775plN
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Ling Chin Li, with Shareholder No.7",j6882okP
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Fang Chen Li, with Shareholder No.6",gM225lGG
2013,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,"Elect Director Min Shiung Li, with Shareholder No.16",DW88Rm7y
2015,no-esg,YUNGSHIN GLOBAL HOLDING CORP.,,,0.0,-1,Elect a Shareholder-Nominee to the Supervisory Board.,By-elect Supervisor No. 1,YvMDpjoQY
2016,no-esg,CHINA HAINAN RUBBER INDUSTRY GROUP CO LTD,,,1.0,0,Elect a Shareholder-Nominee to the Supervisory Board.,Elect Cai Jinhe as Supervisor,wmk6pVR61
2016,no-esg,"SINOVEL WIND GROUP CO., LTD.",,,1.0,0,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Ma Zhong as Non-independent Director,59lkQ5qpB
2016,gg,"BANKUNITED, INC.",BKU,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,W78Gp8W3n
2018,no-esg,SONAE SIERRA BRASIL SA,SSBR3,,1.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Eduardo Christovam Galdi Mestieri as Fiscal Council Member and Henrique Bredda as Alternate Appointed by Minority Shareholder,ZVwMzDPrJ
2018,no-esg,SONAE SIERRA BRASIL SA,SSBR3,,1.0,0,Elect a Shareholder-Nominee to the Board (Proxy Access Nominee),Elect Luiz Alves Paes de Barros as Director Appointed by Minority Shareholder,JqY7XKDwD
2016,no-esg,QGEP PARTICIPACOES S.A.,,,0.5,-1,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Fiscal Council Member Appointed by Minority Shareholders,Xo7KrLgnV
2017,no-esg,QGEP PARTICIPACOES S.A.,QGEP3,,0.5,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Carlos Eduardo Alves as Fiscal Council Member and Flavio Kac as Alternate Appointed by Minority Shareholder,APQZM9nO9
2016,no-esg,"SUMMIT HOTEL PROPERTIES, INC.",INN,other,0.0,-1,Amend Articles/Bylaws/Charter to Remove Antitakeover Provisions,Amend Articles to Remove Antitakeover Provisions to Opt Out of Maryland's Unsolicited Takeover Act,jqA5M1oDR
2017,gg,"SERVISFIRST BANCSHARES, INC.",SFBS,,0.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,yrm372D17
2016,gg,HCA HEALTHCARE INC,HCA,Individual,0.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,xvl381kg9
2017,no-esg,HCA HEALTHCARE INC,HCA,Individual,0.1,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Shareholders may Call Special Meetings,rRE0gQX66
2014,gg,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,K9ONrpwR
2017,no-esg,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,Individual,0.025,0,Amend Proxy Access Right,Amend Proxy Access Right,N98N4M9Vm
2018,gg,"HUNTINGTON INGALLS INDUSTRIES, INC.",HII,Individual,0.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,pQR8QzqN2
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),"Elect Chung, Raymond Wai Man as Independent Non-Executive Director",139vp78q
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),"Elect Mak, Patrick Ka Wing as Independent Non-Executive  Director",ZrW9GXJg
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),"Elect Lee, Warren Wa Lun as Non-Executive Director",YqM9YXGY
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),Elect Wang Dong as Non-Executive Director,XpM9XVEV
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),Elect Chan Chi Yin as Non-Executive Director,Wo89KBDo
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Elect Directors (Opposition Slate),Elect Lam Tin Faat as Independent Non-Executive Director,2D9wqJ5A
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Remove Existing Directors,Remove Liu Yuquan as Independent Non-Executive Director,4GR2npL0
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Remove Existing Directors,Remove Xiong Wenjun as Executive Director,3V23mown
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Remove Existing Directors,Remove Deng Guiping as Independent Non-Executive Director,6KRMpr9Q
2013,no-esg,CHINA KINGSTONE MINING HOLDINGS LTD.,,,0.0,-1,Remove Existing Directors,Remove Lei Zhaochun as Independent Non-Executive Director,5K9MoqLZ
2016,gg,"SUOFEIYA HOME COLLECTION CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Use of Partial Idle Raised Funds to Invest in Guaranteed Financial Products,wmrxlRYrm
2016,gg,"SUOFEIYA HOME COLLECTION CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Increase the Amount of Using Own Funds to Invest in Guaranteed Financial Products,voZwk9XZg
2015,gg,RLJ LODGING TRUST,RLJ,union,0.0,-1,Amend Vote Requirements to Amend Articles/Bylaws/Charter,Amend Vote Requirements to Amend Bylaws,kZw5AMjj6
2013,no-esg,GSW IMMOBILIEN AG,,,1.0,0,Company-Specific Board-Related,Approve Vote of No Confidence Against Management Board Chairman Bernd Kottmann,8K6GPvY2
2013,no-esg,GSW IMMOBILIEN AG,,,0.0,-1,Remove Existing Directors,Remove Eckart John von Freyend from the Supervisory Board,7VLMr23A
2017,gg,"ELLIE MAE, INC.",ELLI,Individual,1.0,0,Declassify the Board of Directors,Declassify the Board of Directors,pQzWpJ3vp
2018,no-esg,"ELLIE MAE, INC.",ELLI,Individual,0.0,0,Amend Articles/Bylaws/Charter -- Call Special Meetings,Reduce Ownership Threshold for Shareholders to Call Special Meeting,gLx5Q2joj
2015,no-esg,BIZLINK HOLDINGS INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.1,0V2NYnxG5
2015,no-esg,BIZLINK HOLDINGS INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.2,gLxOZq3mr
2015,no-esg,BIZLINK HOLDINGS INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.3,jqvjZw3py
2015,no-esg,BIZLINK HOLDINGS INC.,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.4,kZwk8x3qJ
2018,no-esg,MAGAZINE LUIZA SA,MGLU3,,1.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Thiago Costa Jacinto as Alternate Fiscal Council Member Appointed by Minority Shareholder,86oZM79Rr
2018,no-esg,MAGAZINE LUIZA SA,MGLU3,,1.0,0,Appoint Alternate Internal Statutory Auditor(s) [and Approve Auditor's/Auditors' Remuneration].,Elect Eduardo Christovam Galdi Mestieri as Fiscal Council Member Appointed by Minority Shareholder,7LnZp7AQB
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 8,3Vww6o4p
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 9,4GLL6p5J
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 10,5KLL7q6X
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 7,2DWW8n3A
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 6,13446m2q
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 5,Zr008l3g
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 4,Yq557k2Y
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 1,VnQQv8Yo
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 2,WoqqPgZo
2014,no-esg,WOWPRIME CORP,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-independent Director No. 3,Xp55Qj1V
2014,no-esg,HERMES MICROVISION INC,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.5,gM22kJnZ
2014,no-esg,HERMES MICROVISION INC,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.4,w7rrkpKm
2014,no-esg,HERMES MICROVISION INC,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.3,vLZZj28g
2014,no-esg,HERMES MICROVISION INC,,,0.0,-1,Elect Director (Cumulative Voting or More Nominees Than Board Seats).,Elect Non-Independent Director No.2,rV99Ykmk
