year,issue,company,ticker,sponsorType,meanActivist,modeDistinct,resolution,desc,uID,sponsor
2016,gg,"MERCK & CO., INC.",MRK,Individual,0.136,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,BL8NgV9WJ,"Steiner, William"
2016,env,"MERCK & CO., INC.",MRK,Special Interest,0.0,0,Community- Environmental Impact,Report on Policies for Safe Disposal of Prescription Drugs by Users,E9QJOZm40,As You Sow Foundation
2016,soc,THE ALLSTATE CORPORATION,ALL,fund,1.0,1,Political Contributions Disclosure,Report on Political Contributions,86zm6kM0j,The International Brotherhood of Teamsters General Fund
2016,gg,"BLACKROCK, INC.",BLK,other,0.0,0,Company Specific-Governance Related,Report on Proxy Voting and Executive Compensation,l584pLgpJ,The Stephen M Silberstein Revocable Trust
2016,env,THE SOUTHERN COMPANY,SO,religious,0.0,0,Report on Climate Change,Report on Strategy for Aligning with 2 Degree Scenario,59wyGZpVq,Tri-State Coalition  for Responsible Investment
2016,env,THE SOUTHERN COMPANY,SO,religious,0.0,0,Report on Climate Change,Report on Financial Risks of Stranded Carbon Assets,6Rx8J1qGL,Tri-State Coalition  for Responsible Investment
2016,env,PPL CORPORATION,PPL,public pension,0.087,0,Renewable Energy,Assess Plans to Increase Distributed Low-Carbon Electricity Generation,L81V7jP2W,New York State Common Retirement Fund
2016,soc,"SKECHERS U.S.A., INC.",SKX,public pension,1.0,1,Board Diversity,Report on Plans to Increase Board Diversity,0V94MpRrN,New York State Common Retirement Fund
2016,env,CHEVRON CORPORATION,CVX,religious,0.0,0,GHG Emissions,Adopt Quantitative GHG Goals for Products and Operations,mQ0wG09Xr,Tri-State Coalition  for Responsible Investment
2016,env,CHEVRON CORPORATION,CVX,religious,1.0,1,Hydraulic Fracturing,Report on the Result of Efforts to Minimize Hydraulic Fracturing Impacts,qYpjOj9M2,"Sisters of St. Francis, Philadelphia"
2016,env,CHEVRON CORPORATION,CVX,Special Interest,0.0,0,Report on Climate Change,Annually Report Reserve Replacements in BTUs,oQn24zo0B,As You Sow Foundation
2016,env,CHEVRON CORPORATION,CVX,Special Interest,1.0,1,Report on Climate Change,Annually Assess Portfolio Impacts of Policies to Meet 2 Degree Scenario,nrm54y0oW,As You Sow Foundation
2016,gg,"JUNIPER NETWORKS, INC.",JNPR,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,YvVWqNj0W,"Steiner, William"
2016,gg,"STERICYCLE, INC.",SRCL,fund,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,yrXMBEVLw,The International Brotherhood of Teamsters General Fund
2016,soc,"VOYA FINANCIAL, INC.",VOYA,Special Interest,0.0,0,Improve Human Rights Standards or Policies,Report on Corporate Values and Policies on Investments in Companies Tied to Genocide,32KPWmkqA,Investors Against Genocide
2016,gg,TIFFANY & CO.,TIF,Individual,0.0,0,Company Specific-Governance Related,Adopt and Issue a General Payout Policy,ZVZQWyWDE,"Kalodimos, Jonathan"
2016,env,MCDONALD'S CORPORATION,MCD,Special Interest,0.0,0,Product Safety,Adopt Policy to Ban Non-Therapeutic Use of Antibiotics in Meat Supply Chain,kZM969BgY,As You Sow Foundation
2016,gg,MCDONALD'S CORPORATION,MCD,Individual,0.0,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,gLxZ5ROpG,"Chevedden, John"
2016,gg,DASSAULT SYSTEMES,DASTY,,0.0,0,Company-Specific -- Miscellaneous,Authorize Communication by Employee Representatives,jq8BPAnRP,Shareholder
2016,soc,"BEIQI FOTON MOTOR CO., LTD.",,,0.0,-1,Approve Allocation of Income/Distribution Policy,"Approve Profit Distribution (Proposed by Weichai Power, Shandong Laidong and Yihe Axles)",N90VNGwEL,Shareholder
2016,gg,"BEIQI FOTON MOTOR CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,Approve Capitalization of Capital Reserves (Proposed by SWS MU Funds Management),OyJB3gRvQ,Shareholder
2016,gg,"BEIQI FOTON MOTOR CO., LTD.",,,0.0,0,Miscellaneous -- Equity Related,"Approve Capitalization of Capital Reserves (Proposed by Weichai Power, Shandong Laidong and Yihe Axles)",PZ6D3j8w2,Shareholder
2016,gg,RAYTHEON COMPANY,RTN,Individual,0.0,0,Company Specific-Governance Related,Adopt a Payout Policy Giving Preference to Share Buybacks Over Dividends,Ro8GLrYmq,"Kalodimos, Jonathan"
2016,soc,MCDONALD'S CORPORATION,MCD,SRI fund,0.0,0,Political Activities and Action,Report on Consistency Between Corporate Values and Political Contributions,l5kKXDDGM,Harrington Investments
2016,gg,"HOMESTREET, INC.",HMST,fund,0.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,RoLzkLNGL,California State Teachers' Retirement System
2016,env,"THE ENSIGN GROUP, INC.",ENSG,SRI fund,1.0,1,Report on Sustainability,Report on Sustainability,zK4y1yEYY,Calvert Asset Management Co.
2016,gg,"PERNIX THERAPEUTICS HOLDINGS, INC.",PTX,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,ZVWLvWGXv,California State Teachers' Retirement System
2016,gg,"FLOWERS FOODS, INC.",FLO,,0.0,0,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,Submit Severance Agreement (Change-in-Control) to Shareholder Vote,G5wwAWq2L,
2016,gg,ZIONS BANCORPORATION,ZION,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,0VLON6QGv,"Armstrong, Gerald"
2016,gg,LINCOLN NATIONAL CORPORATION,LNC,Individual,1.0,0,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,OyJM6DkzB,"Steiner, Kenneth"
2016,gg,"CHINA SOUTHERN AIRLINES CO., LTD.",ZNH,,1.0,-1,Company-Specific -- Miscellaneous,Approve Authorization to Xiamen Airlines Company Limited to Provide Guarantees to Hebei Airlines Company Limited,0VLMBAEqN,Shareholder
2016,gg,"CHINA SOUTHERN AIRLINES CO., LTD.",ZNH,,1.0,-1,Company-Specific -- Miscellaneous,Approve Authorization to Xiamen Airlines Company Limited to Provide Guarantees to Hebei Airlines Company Limited,KZQGRA9Nl,Shareholder
2016,env,"LOWE'S COMPANIES, INC.",LOW,,0.0,0,Report on Sustainability,"Report on Sustainability, Including Quantitative Goals",voxrWr9l0,David Brook
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,"Approve Adjustment to the Pricing Reference Date, Issue Price and Pricing Basis",qYA4zQBg0,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Adjustment to the Target Subscribers and Issue Size,rRg4A2Dj4,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Plan for Private Placement of New A Shares (Revised),vom4GQ0n0,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Report on the Usage of Previously Raised Funds,wmn4J0Lo1,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Zhong Cong,zKqjM6OrZ,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Chen Songxing,AP8k36ZR3,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Chen Kui,BL103rZVk,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Li Minghua,D9wn3qjXy,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Tao Anxiang,E9Ko3qkYY,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Miscellaneous -- Equity Related,"Approve Supplemental Agreement on the Conditional Share Subscription Agreement with Shanghai Jinzhi Information Technology Co., Ltd.",G5wq3Rm1L,Shareholder
2016,gg,"BEIJING KINGEE CULTURE DEVELOPMENT CO., LTD.",,,1.0,-1,Company-Specific -- Miscellaneous,Approve Related Party Transactions in Connection to the Private Placement,xv1ymowNJ,Shareholder
2016,gg,"TESLA, INC.",TSLA,Individual,1.0,1,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,YvVWqmBQA,"McRitchie, James"
2016,env,"SINCLAIR BROADCAST GROUP, INC.",SBGI,SRI fund,1.0,1,Report on Sustainability,"Report on Sustainability, Including Workplace Diversity",l5kNJgMqV,Calvert Asset Management Co.
2016,env,"WAL-MART STORES, INC.",WMT,,0.0,0,Anti-Social Proposal,Report on Guidelines for Country Selection,32vryDYGR,National Center for Public Policy Research
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Size and Method in Relation to the Issuance of the Renewable Corporate Bonds,AP8k36Vyp,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Resolution Validity and the Authorization in Relation to the Issuance of the Renewable Corporate Bonds,PZ6D3jxR2,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve the Authorization in Relation to the Issuance of the Renewable Corporate Bonds,OyJB3gwQQ,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Listing Arrangement in Relation to the Issuance of the Renewable Corporate Bonds,N97A3OvPN,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Underwriting in Relation to the Issuance of the Renewable Corporate Bonds,MQ7z3Zr0R,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve the Right of Late Payment for Interests and Restrictions in Relation to the Issuance of the Renewable Corporate Bonds,L8Ay3ZqNj,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Guarantee in Relation to the Issuance of the Renewable Corporate Bonds,KZAx38pMJ,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Investors and the Placing Arrangement in Relation to the Issuance of the Renewable Corporate Bonds,JqEw38oLv,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Use of Proceeds in Relation to the Issuance of the Renewable Corporate Bonds,G5wq3RlG3,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,"Approve Maturity Period, Method of Principal Repayment and Interest Payment and Other Specific Arrangements in Relation to the Issuance of the Renewable Corporate Bonds",E9Ko3qjD4,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Coupon Rate and its Determination Mechanism in Relation to the Issuance of the Renewable Corporate Bonds,D9wn3qgB5,Shareholder
2016,gg,YANZHOU COAL MINING COMPANY LIMITED,YZCAY,,0.0,-1,Miscellaneous -- Equity Related,Approve Par Value and Issue Price in Relation to the Issuance of the Renewable Corporate Bonds,BL103rWzW,Shareholder
2016,gg,"HALLMARK FINANCIAL SERVICES, INC.",HALL,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,1r9yE9R9Z,California State Teachers' Retirement System
2016,gg,"WAL-MART STORES, INC.",WMT,,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,1r4QOR1XZ,
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve the Notion that the Transaction Complies with Article IV of Provisions on Several Issues Regulating the Major Asset Restructuring of Listed Companies,6R9MjY1pz,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Report (Draft) and Summary of Company's Offer to Acquire KUKA Aktiengesellschaft,59LMgAZoA,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve the Notion That This Transaction Does Not Constitute as Related-Party Transaction,4RL2JWZnk,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Resolution Validity Period,32w3GY8m9,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Amount of Shares to be Acquired,2vWXEGZlW,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Transaction Price and Estimated Total Price,1r4MDVZkG,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Transaction Counterparties,ZV0gRZME8,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Target Assets,Yv5ZRVLDW,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Acquisition Manner,Xo5PRYKBo,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Company's Eligibility for Major Assets Restructuring,VPQW9JGzO,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Offer Initiated to Shareholders of KUKA Aktiengesellschaft,Ro1X78AvY,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve the Completeness and Compliance of Implementation of Legal Proceedings of the Transactions and Validity of the Submitted Legal Documents Regarding This Transaction,7LXMkDZqO,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Verification Report Regarding the Accounting Standards Differences of the Transaction,86EglXZrW,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Matters Regarding the Possible Dilution in Current Returns,0VLMBAZj3,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Authorization of the Board the Handle All Related Matters,gL2yP7oWD,Shareholder
2016,gg,"MIDEA GROUP CO., LTD.",,,0.0,0,Company-Specific -- Miscellaneous,Approve Explanation Regarding Fairness of Pricing,9Qgjm3ZvY,Shareholder
2016,gg,"QINGDAO PORT INTERNATIONAL CO., LTD.",,,0.0,0,Auditor Rotation,Approve PricewaterhouseCoopers as International Auditors and Authorize Board to Fix Their Remuneration,oQO1QGwpB,Shareholder
2016,gg,"QINGDAO PORT INTERNATIONAL CO., LTD.",,,0.0,0,Auditor Rotation,Approve PricewaterhouseCoopers Zhong Tian LLP as Auditors and Authorize Board to Fix Their Remuneration,59WP9OANq,Shareholder
2016,env,BIOMARIN PHARMACEUTICAL INC.,BMRN,SRI fund,1.0,1,Report on Sustainability,"Report on Sustainability, Including GHG Goals",pQolNl4Xy,Sustainvest Asset Management
2016,soc,ORANGE,ORAN,,0.0,0,Approve Allocation of Income/Distribution Policy,Approve Stock Dividend Program (Cash or Shares),Yv5j2ZPrA,Shareholder
2016,soc,ORANGE,ORAN,,0.0,0,Approve Allocation of Income/Distribution Policy,Amend Item 3 as Follows: Approve Allocation of Income and Dividends of EUR 0.50 per Share,Xo5g1POqv,Shareholder
2016,gg,"THE TJX COMPANIES, INC.",TJX,SRI fund,0.0,0,Link Executive Pay to Social Criteria,Include Executive Diversity as a Performance Measure for Senior Executive Compensation,qYDywGQkR,Northstar Asset Management
2016,gg,"THE TJX COMPANIES, INC.",TJX,religious,0.0,0,Report on Pay Disparity,Report on Pay Disparity,rRXA9jVjE,Priests of the Sacred Heart
2016,soc,ARKEMA,ARKAY,,0.0,0,Approve Allocation of Income/Distribution Policy,Approve Stock Dividend Program (Cash or Shares),jq8ExBw1R,Shareholder
2016,env,DEVON ENERGY CORPORATION,DVN,public pension,1.0,1,Report on Climate Change,Annually Assess Portfolio Impacts of Policies to Meet 2 Degree Scenario,4Rvx0ODAn,New York State Common Retirement Fund
2016,gg,DSW INC.,DSW,Individual,1.0,1,Reduce Supermajority Vote Requirement,Reduce Supermajority Vote Requirement,qYA7LnE5R,"Steiner, William"
2016,gg,ALPHABET INC.,GOOGL,public pension,1.0,1,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,oQO58vyrA,"Firefighters' Pension System of the City of Kansas City, Missouri"
2016,env,TARGET CORPORATION,TGT,,0.0,0,Anti-Social Proposal,Report on Guidelines for Country Selection,OykXPBGVp,National Center for Public Policy Research
2016,soc,ALPHABET INC.,GOOGL,fund,0.056,0,Political Contributions Disclosure,Report on Political Contributions,nrmDrDg1P,Clean Yield Asset Management
2016,gg,CATERPILLAR INC.,CAT,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,AP1Az4mW3,"Chevedden, John"
2016,gg,CATERPILLAR INC.,CAT,Individual,0.056,0,Provide Right to Act by Written Consent,Provide Right to Act by Written Consent,zKBvmr0qy,"Young, Myra"
2016,gg,ALPHABET INC.,GOOGL,Special Interest,1.0,1,Require Independent Board Chairman,Require Independent Board Chairman,pQ27pMWEp,Marco Consulting Group
2016,soc,AMERICAN AIRLINES GROUP INC.,AAL,public pension,0.0,0,Political Contributions Disclosure,Report on Political Contributions,PZKRZRZV1,New York State Common Retirement Fund
2016,gg,AMERICAN AIRLINES GROUP INC.,AAL,Individual,0.0,0,Require Independent Board Chairman,Require Independent Board Chairman,KZQmN4vnr,"Chevedden, John"
2016,env,FREEPORT-MCMORAN INC.,FCX,SRI fund,0.0,0,Hydraulic Fracturing,Report on Actions to Reduce Impact of Enhanced Oil Recovery,VP2m4PJzX,Newground Social Investment
2016,gg,DEVON ENERGY CORPORATION,DVN,Special Interest,0.0,0,Link Executive Pay to Social Criteria,Cease Using Oil and Gas Reserve Metrics for Senior Executive's Compensation,6R2PLnPOV,As You Sow Foundation
2016,gg,"FLEETCOR TECHNOLOGIES, INC.",FLT,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,xvl38lRjJ,California State Teachers' Retirement System
2016,soc,"FLEETCOR TECHNOLOGIES, INC.",FLT,public pension,1.0,0,Board Diversity,Report on Plans to Increase Board Diversity,wmkPxxW3X,New York State Common Retirement Fund
2016,env,"GROUPON, INC.",GRPN,,0.0,0,Animal Welfare,End Promotions Involving Animals Used for Entertainment,E9v9vyqq4,People for the Ethical Treatment of Animals (PETA)
2016,soc,DEVON ENERGY CORPORATION,DVN,company,1.0,1,Political Activities and Action,Review Public Policy Advocacy on Climate Change,32roEONDM,Needmor Fund
2016,soc,LINKEDIN CORPORATION,LNKD,public pension,0.0,0,Board Diversity,Report on Plans to Increase Board Diversity,4R9g220xk,New York State Common Retirement Fund
2016,soc,RESTAURANT BRANDS INTERNATIONAL INC.,QSR,fund,0.0,0,Board Diversity,Adopt Policy and Report on Board Diversity,gLkvyKJ9j,Oceanrock Investments
2016,gg,MATADOR RESOURCES COMPANY,MTDR,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,rRY3BYyPp,California State Teachers' Retirement System
2016,gg,"UNIVERSAL INSURANCE HOLDINGS, INC.",UVE,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,JqPozYQDD,California State Teachers' Retirement System
2016,gg,"NETFLIX, INC.",NFLX,fund,1.0,0,Require a Majority Vote for the Election of Directors,Require a Majority Vote for the Election of Directors,L8Pq0PjWA,Southwest Regional Council of Carpenters Pension Fund
